"z","0","0.01","0.02","0.03","0.04","0.05","0.06","0.07","0.08","0.09"
"-4","3.167124183312E-5","3.0359373926592E-5","2.9099070711913E-5","2.7888426440525E-5","2.6725600719479E-5","2.5608816474065E-5","2.4536357966398E-5","2.3506568868625E-5","2.2517850388537E-5","2.1568659448135E-5"
"-3.9","4.809634401759E-5","5.0122110996198E-5","5.2228232401808E-5","5.4417676633722E-5","5.6693512534234E-5","5.9058912418974E-5","6.1517155183211E-5","6.4071629488849E-5","6.6725837029713E-5","6.9483395879866E-5"
"-3.8","7.2348043925086E-5","7.5323642378722E-5","7.841417938359E-5","8.1623773702688E-5","8.4956678497949E-5","8.8417285200815E-5","9.2010127474063E-5","9.5739885268897E-5","9.9611388975962E-5","0.00010362962367405"
"-3.7","0.00010779973347741","0.00010362962367405","9.9611388975962E-5","9.5739885268897E-5","9.2010127474063E-5","8.8417285200815E-5","8.4956678497949E-5","8.1623773702688E-5","7.841417938359E-5","7.5323642378722E-5"
"-3.6","0.00015910859015755","0.00015309850257372","0.00014730150790743","0.00014171060987578","0.00013631902044575","0.00013112015442052","0.00012610762413845","0.0001212752342854","0.00011661697681542","0.00011212702598229"
"-3.5","0.00023262907903554","0.00022405334699105","0.00021577339929468","0.00020777983348064","0.00020006351600732","0.00019261557563566","0.00018542739693328","0.00017849061390485","0.00017179710374593","0.00016533898072013"
"-3.4","0.00033692926567686","0.00032481439741883","0.00031310567858123","0.00030179062460867","0.0002908570932908","0.00028029327681622","0.00027008769396353","0.00026022918242752","0.00025070689128048","0.00024151027356789"
"-3.3","0.00048342414238378","0.00046647985610759","0.00045008724059215","0.00043422992038167","0.00041889194945033","0.00040405780186403","0.00038971236258201","0.00037584091840004","0.00036242914903306","0.00034946311833794"
"-3.2","0.00068713793791586","0.00066367486143992","0.00064095298366007","0.00061895109038679","0.00059764849793442","0.00057702504239077","0.00055706106902464","0.00053773742182972","0.00051903543320697","0.00050093691378572"
"-3.1","0.00096760321321804","0.00093543671951396","0.00090425519982229","0.00087403151563159","0.00084473917345862","0.00081635231282862","0.00078884569437554","0.00076219468806726","0.0007363752615539","0.00071136396864535"
"-3","0.00134989803163","0.0013062384487693","0.001263873427673","0.0012227686935926","0.0011828907431046","0.0011442068310221","0.0011066849574096","0.0010702938546788","0.0010350029748027","0.0010007824766148"
"-2.9","0.0018658133003839","0.0018071437808062","0.0017501569286759","0.0016948100192773","0.0016410612341572","0.0015888696473646","0.0015381952117381","0.0014889987452369","0.0014412419173402","0.0013948872354925"
"-2.8","0.002555130330428","0.0024770749987858","0.0024011824741894","0.0023274002067316","0.0022556766915423","0.0021859614549133","0.0021182050404046","0.0020523589949397","0.0019883758548943","0.0019262091321878"
"-2.7","0.0034669738030403","0.0033641604066694","0.0032640958158914","0.0031667162773578","0.0030719592186503","0.0029797632350542","0.0028900680762263","0.002802814632765","0.0027179449227011","0.002635402077905"
"-2.6","0.0046611880237188","0.0045271111329671","0.0043964883481215","0.0042692434090895","0.004145301361036","0.0040245885427585","0.0039070325748531","0.0037925623476857","0.003681108009175","0.0035726009523997"
"-2.5","0.0062096653257764","0.0060365580804126","0.0058677417153328","0.0057031263329506","0.0055426234430823","0.0053861459540667","0.0052336081635556","0.005084925748991","0.0049400157577709","0.0047987965971262"
"-2.4","0.0081975359245961","0.0079762602607335","0.0077602535505539","0.0075494114163093","0.0073436309553483","0.0071428107352715","0.0069468507886243","0.0067556526071409","0.0065691191355468","0.0063871547649431"
"-2.3","0.010724110021676","0.010444077061951","0.01017043866872","0.0099030755591642","0.0096418699453585","0.0093867055348387","0.0091374675305726","0.0088940426303366","0.0086563190255167","0.0084241863993457"
"-2.2","0.013903447513499","0.01355258114642","0.013209383807256","0.012873721438602","0.012545461435947","0.012224472655045","0.011910625418547","0.011603791521904","0.011303844238553","0.011010658324412"
"-2.1","0.017864420562817","0.017429177937657","0.017003022647633","0.016585806683605","0.016177383372166","0.015777607391091","0.015386334783925","0.015003422973732","0.014628730775989","0.014262118410669"
"-2","0.022750131948179","0.022215594429432","0.021691693767647","0.021178269642672","0.02067516286607","0.020182215405705","0.019699270409377","0.019226172227517","0.018762766434938","0.018308899851659"
"-1.9","0.028716559816002","0.028066606659773","0.027428949703837","0.026803418877055","0.026189844940453","0.025588059521639","0.024997895148221","0.024419185280223","0.023851764341508","0.023295467750212"
"-1.8","0.035930319112926","0.035147893584039","0.03437950244589","0.033624969419628","0.032884118659164","0.032156774795614","0.031442762980753","0.030741908929466","0.0300540389612","0.02937898004041"
"-1.7","0.044565462758543","0.043632936524032","0.042716220791329","0.041815137613595","0.040929508978807","0.040059156863817","0.039203903287483","0.038363570362872","0.037537980348517","0.036726955698727"
"-1.6","0.054799291699558","0.05369892814812","0.052616138454252","0.051550748490089","0.050502583474104","0.049471468033648","0.048457226266723","0.047459681802947","0.04647865786372","0.04551397732155"
"-1.5","0.066807201268858","0.065521712088917","0.064255487818936","0.063008364463979","0.061780176711812","0.060570758002059","0.059379940594793","0.058207555638553","0.057053433237754","0.05591740251947"
"-1.4","0.080756659233771","0.079269841453393","0.077803840526547","0.076358509536739","0.074933699534327","0.073529259609649","0.072145036965894","0.070780876991686","0.069436623333332","0.068112117966726"
"-1.3","0.096800484585611","0.095097917795239","0.093417508993472","0.091759135650281","0.090122672464453","0.088507991437402","0.086914961947085","0.085343450821967","0.083793322415015","0.082264438677669"
